id,text
4573,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
4634,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
3973,Is toshiba portege m100 gd?
4069,Yes. Rent is very expensive so its the way we save.
2851,Ew are you one of them?
3717,Haha... dont be angry with yourself... Take it as a practice for the real thing. =)
4335,Sorry i din lock my keypad.
1887,Good night. Am going to sleep.
4757,I've reached sch already...
4923,Ill be at yours in about 3 mins but look out for me
2695,Its normally hot mail. Com you see!
2100,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
1551,Ok pa. Nothing problem:-)
2689,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...
5076,No probably <#> %.
192,Hi :)finally i completed the course:)
2448,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.
1894,it to 80488. Your 500 free text messages are valid until 31 December 2005.
1472,Are you angry with me. What happen dear
2536,Its sarcasm.. .nt scarcasim
2900,"Dear all, as we know <#> th is the <#> th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
1339,i dnt wnt to tlk wid u
1920,Have you been practising your curtsey?
2788,Yo do you know anyone <#> or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
2006,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
3905,"Its ok, called mom instead have fun"
1273,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
4341,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
313,K.k:)advance happy pongal.
2882,You are not bothering me but you have to trust my answers. Pls.
167,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
2174,It should take about <#> min
2700,1's reach home call me.
1025,Are you available for soiree on June 3rd?
2922,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
2288,Boo. How's things? I'm back at home and a little bored already :-(
2793,Hey i've booked the pilates and yoga lesson already... Haha
2407,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
2293,I don't run away frm u... I walk slowly & it kills me that u don't care enough to stop me...
3566,Hey are you angry with me. Reply me dr.
4852,5 nights...We nt staying at port step liao...Too ex
3666,That depends. How would you like to be treated? :)
1935,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
3768,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
5154,Huh y lei...
153,Ok... Ur typical reply...
5004,That's necessarily respectful
2852,Also hi wesley how've you been
5142,Wen did you get so spiritual and deep. That's great
3163,U're welcome... Caught u using broken english again...
3150,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
2019,Are you the cutest girl in the world or what
1816,Just seeing your missed call my dear brother. Do have a gr8 day.
3066,Ok i've sent u da latest version of da project.
3787,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
4980,Hi mom we might be back later than <#>
1861,Omg it could snow here tonite!
1908,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
32,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?
938,My sort code is and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
1362,Actually getting ready to leave the house.
753,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
4353,Ok set let u noe e details later...
310,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
2888,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
3358,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
3649,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
3577,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
496,Lolnice. I went from a fish to ..water.?
206,"Aight yo, dats straight dogg"
1136,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
2863,I didn't get the second half of that message
4436,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
702,He also knows about lunch menu only da. . I know
306,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
1193,So ü'll be submitting da project tmr rite?
4064,Hi:)did you asked to waheeda fathima about leave?
3553,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm"
1062,You can never do NOTHING
844,Did u find out what time the bus is at coz i need to sort some stuff out.
3048,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
3134,I know girls always safe and selfish know i got it pa. Thank you. good night.
212,Yup... How ü noe leh...
1109,LOL ... No just was busy
3980,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must."
680,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx."
566,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327"
2630,Yo we are watching a movie on netflix
3834,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP."
681,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
181,Lol no. U can trust me.
3867,Yunny... I'm goin to be late
3592,"I got arrested for possession at, I shit you not, <TIME> pm"
2481,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
4418,"Not for possession, especially not first offense"
279,"""Wen u miss someone, the person is definitely special for u..... But if the person is so special, why to miss them, just Keep-in-touch"" gdeve.."
1375,Lmao. Take a pic and send it to me.
1205,Oh yes I can speak txt 2 u no! Hmm. Did u get email?
4512,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
433,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
290,Oops. 4 got that bit.
1028,Jay's getting really impatient and belligerent
536,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
4167,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
1188,Prakesh is there know.
189,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
3881,Just got to <#>
707,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime
4326,Oh wow thats gay. Will firmware update help
271,"Usf I guess, might as well take 1 car"
2616,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
4223,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
2306,"Solve d Case : A Man Was Found Murdered On <DECIMAL> . <#> AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
3958,"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday."
112,Going for dinner.msg you after.
1171,WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
2096,PS U no ur a grown up now right?
221,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
1542,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
628,When ü login dat time... Dad fetching ü home now?
1324,Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
3596,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you
4401,"K will do, addie & I are doing some art so I'll be here when you get home"
791,I am taking half day leave bec i am not well
3361,Do you always celebrate NY's with your family ?
462,"Yup, no need. I'll jus wait 4 e rain 2 stop."
4766,PRIVATE! Your 2003 Account Statement for 078
552,Hi msg me:)i'm in office..
2837,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz"
1294,"Oh... Icic... K lor, den meet other day..."
199,"Found it, ENC <#> , where you at?"
2772,Yes. that will be fine. Love you. Be safe.
1874,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
403,Headin towards busetop
3277,", how's things? Just a quick question."
3457,Thanks for loving me so. You rock
4921,Pls ask macho how much is budget for bb bold 2 is cos i saw a new one for <#> dollars.
2173,Did you show him and wot did he say or could u not c him 4 dust?
1879,Can ü call me at 10:10 to make sure dat i've woken up...
4749,"Aight, call me once you're close"
651,Sorry me going home first... Daddy come fetch ü later...
709,S'fine. Anytime. All the best with it.
3574,No da. I am happy that we sit together na
4562,"Haha, that was the first person I was gonna ask"
4367,Sry da..jst nw only i came to home..
3922,I just really need shit before tomorrow and I know you won't be awake before like 6
4628,Hey come online! Use msn... We are all there
1993,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
315,"Not really dude, have no friends i'm afraid :("
1761,I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
